,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25,114.6536636352539,210.123291015625,350.68109130859375,191.3333282470703,116.02999877929688,213.8699951171875,362.6600036621094,191.3333282470703,116.75,215.2899932861328,363.1600036621094,191.3333282470703,115.16999816894531,212.4600067138672,361.4800109863281,181.7899932861328,115.55000305175781,215.11000061035156,363.1300048828125,183.35333251953125,76499200.0,21012900,45330900.0,146790600.0
2020-11-27,115.20701599121094,211.45944213867188,351.65777587890625,195.25332641601562,116.58999633789062,215.22999572753906,363.6700134277344,195.25332641601562,117.48999786376953,216.27000427246094,364.17999267578125,199.5933380126953,116.22000122070312,214.0399932861328,362.5799865722656,192.81666564941406,116.56999969482422,214.85000610351562,363.8399963378906,193.72000122070312,46691300.0,14512200,28514100.0,112683300.0
2020-11-30,117.63782501220703,210.31979370117188,350.1009216308594,189.1999969482422,119.05000305175781,214.07000732421875,362.05999755859375,189.1999969482422,120.97000122070312,214.75999450683594,363.1199951171875,202.60000610351562,116.80999755859375,210.83999633789062,359.1700134277344,184.836669921875,116.97000122070312,214.10000610351562,362.8299865722656,200.73666381835938,169410200.0,33064800,83872700.0,189009300.0
2020-12-01,121.26431274414062,212.4223175048828,353.9301452636719,194.9199981689453,122.72000122070312,216.2100067138672,366.0199890136719,194.9199981689453,123.47000122070312,217.32000732421875,367.67999267578125,199.28334045410156,120.01000213623047,213.35000610351562,364.92999267578125,190.68333435058594,121.01000213623047,214.50999450683594,365.57000732421875,199.19667053222656,127728200.0,30904500,74231400.0,120310500.0
2020-12-02,121.62002563476562,211.5970001220703,354.6746826171875,189.60667419433594,123.08000183105469,215.3699951171875,366.7900085449219,189.60667419433594,123.37000274658203,215.47000122070312,366.9599914550781,190.51333618164062,120.88999938964844,212.8000030517578,364.20001220703125,180.40333557128906,122.0199966430664,214.8800048828125,364.82000732421875,185.47999572753906,89004200.0,23724500,45927000.0,143327100.0
2020-12-03,121.481689453125,210.48680114746094,354.5780334472656,197.7933349609375,122.94000244140625,214.24000549316406,366.69000244140625,197.7933349609375,123.77999877929688,216.3800048828125,368.19000244140625,199.6566619873047,122.20999908447266,213.64999389648438,365.5,194.14332580566406,123.5199966430664,214.61000061035156,366.67999267578125,196.67333984375,78967600.0,25120900,62882000.0,127656000.0
2020-12-04,120.79988861083984,210.6046905517578,357.63360595703125,199.67999267578125,122.25,214.36000061035156,369.8500061035156,199.67999267578125,122.86000061035156,215.3800048828125,369.8500061035156,199.67999267578125,121.5199966430664,213.17999267578125,367.2200012207031,195.1666717529297,122.5999984741211,214.22000122070312,367.32000732421875,197.00332641601562,78260400.0,24666000,50749900.0,88203900.0
2020-12-07,122.28208923339844,210.53591918945312,356.8987121582031,213.9199981689453,123.75,214.2899932861328,369.0899963378906,213.9199981689453,124.56999969482422,215.5399932861328,369.6199951171875,216.26333618164062,122.25,212.99000549316406,367.7200012207031,201.01666259765625,122.30999755859375,214.3699951171875,369.0199890136719,201.63999938964844,86712000.0,24620000,48944300.0,168929100.0
2020-12-08,122.90459442138672,212.2257843017578,357.9430847167969,216.6266632080078,124.37999725341797,216.00999450683594,370.1700134277344,216.6266632080078,124.9800033569336,216.9499969482422,370.7799987792969,217.0933380126953,123.08999633789062,212.88999938964844,367.6700134277344,206.1666717529297,124.37000274658203,213.97000122070312,367.7200012207031,208.50332641601562,82225500.0,23284100,42458900.0,192795000.0
2020-12-09,120.33544921875,208.08953857421875,354.732666015625,201.4933319091797,121.77999877929688,211.8000030517578,366.8500061035156,201.4933319091797,125.94999694824219,215.22999572753906,371.04998779296875,218.10667419433594,121.0,211.2100067138672,365.95001220703125,196.0,124.52999877929688,215.16000366210938,370.8800048828125,217.89666748046875,115089200.0,32440600,74098300.0,213873600.0
2020-12-10,121.77811431884766,206.83197021484375,354.6166687011719,209.02333068847656,123.23999786376953,210.52000427246094,366.7300109863281,209.02333068847656,123.87000274658203,213.0800018310547,367.8599853515625,209.25,120.1500015258789,210.36000061035156,364.42999267578125,188.77999877929688,120.5,211.77000427246094,365.3699951171875,191.4566650390625,81312200.0,26733300,57735400.0,201249600.0
2020-12-11,120.95797729492188,209.52398681640625,354.2008972167969,203.3300018310547,122.41000366210938,213.25999450683594,366.29998779296875,203.3300018310547,122.76000213623047,213.32000732421875,366.739990234375,208.0,120.55000305175781,209.11000061035156,363.260009765625,198.93333435058594,122.43000030517578,210.0500030517578,364.8999938964844,205.00332641601562,86939800.0,30979400,57698600.0,139425000.0
2020-12-14,120.33544921875,210.44747924804688,352.6150817871094,213.27667236328125,121.77999877929688,214.1999969482422,364.6600036621094,213.27667236328125,123.3499984741211,216.2100067138672,369.79998779296875,214.25,121.54000091552734,212.8800048828125,364.4700012207031,203.39999389648438,122.5999984741211,213.10000610351562,368.6400146484375,206.3333282470703,79184500.0,28798400,69216200.0,156121800.0
2020-12-15,126.36308288574219,210.37875366210938,357.3821716308594,211.0833282470703,127.87999725341797,214.1300048828125,369.5899963378906,211.0833282470703,127.9000015258789,215.4199981689453,369.5899963378906,215.63333129882812,124.12999725341797,212.24000549316406,365.9200134277344,207.93333435058594,124.33999633789062,215.1699981689453,367.3999938964844,214.42666625976562,157243700.0,27000600,63865300.0,135214500.0
2020-12-16,126.2939224243164,215.43849182128906,357.9430847167969,207.58999633789062,127.80999755859375,219.27999877929688,370.1700134277344,207.58999633789062,128.3699951171875,220.11000061035156,371.1600036621094,210.8333282470703,126.55999755859375,214.72000122070312,368.8699951171875,201.6666717529297,127.41000366210938,214.75,369.82000732421875,209.41000366210938,98208600.0,35023300,58420500.0,126287400.0
2020-12-17,127.1733627319336,215.57608032226562,359.94464111328125,218.63333129882812,128.6999969482422,219.4199981689453,372.239990234375,218.63333129882812,129.5800018310547,220.88999938964844,372.4599914550781,219.60667419433594,128.0399932861328,217.9199981689453,371.04998779296875,206.5,128.89999389648438,219.8699951171875,371.94000244140625,209.39666748046875,94359800.0,32515800,64119500.0,168810300.0
2020-12-18,125.15757751464844,214.76058959960938,358.5074462890625,231.6666717529297,126.66000366210938,218.58999633789062,369.17999267578125,231.6666717529297,129.10000610351562,219.69000244140625,371.1499938964844,231.6666717529297,126.12000274658203,216.02000427246094,367.0199890136719,209.51333618164062,128.9600067138672,218.58999633789062,370.9700012207031,222.96665954589844,192541500.0,63354900,136542300.0,666378600.0
2020-12-21,126.70893859863281,218.69053649902344,357.2255859375,216.6199951171875,128.22999572753906,222.58999633789062,367.8599853515625,216.6199951171875,128.30999755859375,224.0,378.4599914550781,222.8333282470703,123.44999694824219,217.27999877929688,362.0299987792969,215.35667419433594,125.0199966430664,217.5500030517578,364.9700012207031,222.0800018310547,121251600.0,37181900,96386700.0,174135900.0
2020-12-22,130.31564331054688,220.01686096191406,356.6235656738281,213.44667053222656,131.8800048828125,223.94000244140625,367.239990234375,213.44667053222656,134.41000366210938,225.6300048828125,368.3299865722656,216.6266632080078,129.64999389648438,221.85000610351562,366.0299987792969,204.7433319091797,131.61000061035156,222.69000244140625,368.2099914550781,216.0,168904800.0,22612200,47949000.0,155148000.0
2020-12-23,129.40655517578125,217.14804077148438,356.94403076171875,215.32666015625,130.9600067138672,221.02000427246094,367.57000732421875,215.32666015625,132.42999267578125,223.55999755859375,369.6199951171875,217.1666717529297,130.77999877929688,220.8000030517578,367.2200012207031,207.52333068847656,132.16000366210938,223.11000061035156,368.2799987792969,210.73333740234375,88223700.0,18699600,46201400.0,99519000.0
2020-12-24,130.4045867919922,218.8477325439453,358.3326721191406,220.58999633789062,131.97000122070312,222.75,369.0,220.58999633789062,133.4600067138672,223.61000061035156,369.0299987792969,222.02999877929688,131.10000610351562,221.1999969482422,367.45001220703125,213.6666717529297,131.32000732421875,221.4199981689453,368.0799865722656,214.3300018310547,54930100.0,10550600,26457900.0,68596800.0
2020-12-28,135.068603515625,221.01901245117188,361.4110107421875,221.22999572753906,136.69000244140625,224.9600067138672,372.1700134277344,221.22999572753906,137.33999633789062,226.02999877929688,372.5899963378906,227.13333129882812,133.50999450683594,223.02000427246094,371.07000732421875,220.26666259765625,133.99000549316406,224.4499969482422,371.739990234375,224.836669921875,124486200.0,17933500,39000400.0,96835800.0
2020-12-29,133.2701873779297,220.2231903076172,360.7215270996094,221.99667358398438,134.8699951171875,224.14999389648438,371.4599914550781,221.99667358398438,138.7899932861328,227.17999267578125,374.0,223.3000030517578,134.33999633789062,223.5800018310547,370.8299865722656,218.3333282470703,138.0500030517578,226.30999755859375,373.80999755859375,220.3333282470703,121047300.0,17403200,53680500.0,68732400.0
2020-12-30,132.13381958007812,217.79647827148438,361.2362365722656,231.5933380126953,133.72000122070312,221.67999267578125,371.989990234375,231.5933380126953,135.99000549316406,225.6300048828125,373.1000061035156,232.1999969482422,133.39999389648438,221.47000122070312,371.57000732421875,222.7866668701172,135.5800018310547,225.22999572753906,372.3399963378906,224.0,96452100.0,20272300,49455300.0,128538000.0
2020-12-31,131.1160430908203,218.5235137939453,363.0715637207031,235.22332763671875,132.69000244140625,222.4199981689453,373.8800048828125,235.22332763671875,134.74000549316406,223.0,374.6600036621094,239.57333374023438,131.72000122070312,219.67999267578125,371.2300109863281,230.3733367919922,134.0800018310547,221.6999969482422,371.7799987792969,233.3300018310547,99116600.0,20942100,78520700.0,148949700.0
2021-01-04,127.87492370605469,213.87635803222656,358.1287536621094,243.2566680908203,129.41000366210938,217.69000244140625,368.7900085449219,243.2566680908203,133.61000061035156,223.0,375.45001220703125,248.163330078125,126.76000213623047,214.80999755859375,364.82000732421875,239.06333923339844,133.52000427246094,222.52999877929688,375.30999755859375,239.82000732421875,143301900.0,37130100,110210800.0,145914600.0
2021-01-05,129.4559326171875,214.0826873779297,360.59527587890625,245.0366668701172,131.00999450683594,217.89999389648438,371.3299865722656,245.0366668701172,131.74000549316406,218.52000427246094,372.5,246.94667053222656,128.42999267578125,215.6999969482422,368.04998779296875,239.73333740234375,128.88999938964844,217.25999450683594,368.1000061035156,241.22000122070312,97664900.0,23823000,66426200.0,96735600.0
2021-01-06,125.09827423095703,208.5316619873047,362.7511291503906,251.9933319091797,126.5999984741211,212.25,373.54998779296875,251.9933319091797,131.0500030517578,216.49000549316406,376.9800109863281,258.0,126.37999725341797,211.94000244140625,369.1199951171875,249.6999969482422,127.72000122070312,212.1699981689453,369.7099914550781,252.8300018310547,155088000.0,35930700,107997700.0,134100000.0
2021-01-07,129.3670196533203,214.46583557128906,368.1407165527344,272.0133361816406,130.9199981689453,218.2899932861328,379.1000061035156,272.0133361816406,131.6300048828125,219.33999633789062,379.8999938964844,272.3299865722656,127.86000061035156,213.7100067138672,375.9100036621094,258.3999938964844,128.36000061035156,214.0399932861328,376.1000061035156,259.2099914550781,109578200.0,27694500,68766800.0,154496700.0
2021-01-08,130.48362731933594,215.77255249023438,370.23822021484375,293.3399963378906,132.0500030517578,219.6199951171875,381.260009765625,293.3399963378906,132.6300048828125,220.5800018310547,381.489990234375,294.8299865722656,130.22999572753906,217.02999877929688,377.1000061035156,279.46331787109375,132.42999267578125,218.67999267578125,380.5899963378906,285.3333435058594,105158200.0,22956200,71677200.0,225166500.0
2021-01-11,127.45005798339844,213.6798858642578,367.7425537109375,270.39666748046875,128.97999572753906,217.49000549316406,378.69000244140625,270.39666748046875,130.1699981689453,218.91000366210938,380.5799865722656,284.80999755859375,128.5,216.72999572753906,377.7200012207031,267.8733215332031,129.19000244140625,218.47000122070312,377.8500061035156,283.1333312988281,100384500.0,23031300,51034700.0,177904800.0
2021-01-12,127.27217864990234,211.1647186279297,367.8202209472656,283.14666748046875,128.8000030517578,214.92999267578125,378.7699890136719,283.14666748046875,129.69000244140625,217.10000610351562,379.8599853515625,289.3333435058594,126.86000061035156,213.32000732421875,376.3599853515625,275.7799987792969,128.5,216.5,378.8900146484375,277.0,91951100.0,23249300,52547700.0,138812100.0
2021-01-13,129.33737182617188,212.55001831054688,368.81072998046875,284.8033447265625,130.88999938964844,216.33999633789062,379.7900085449219,284.8033447265625,131.4499969482422,216.75999450683594,380.8599853515625,286.8233337402344,128.49000549316406,213.92999267578125,377.8500061035156,277.3333435058594,128.75999450683594,214.02000427246094,378.69000244140625,284.2533264160156,88636800.0,20087100,45303600.0,99937500.0
2021-01-14,127.38089752197266,209.28819274902344,367.5191650390625,281.6666564941406,128.91000366210938,213.02000427246094,378.4599914550781,281.6666564941406,131.0,217.4600067138672,381.1300048828125,287.6666564941406,128.75999450683594,212.74000549316406,378.1000061035156,279.5833435058594,130.8000030517578,215.91000366210938,380.5899963378906,281.1300048828125,90221800.0,29480800,49989100.0,93798900.0
2021-01-15,125.63187408447266,208.9246826171875,364.8389587402344,275.38665771484375,127.13999938964844,212.64999389648438,375.70001220703125,275.38665771484375,130.22000122070312,214.50999450683594,377.5799865722656,286.6333312988281,127.0,212.02999877929688,373.70001220703125,273.0333251953125,128.77999877929688,213.52000427246094,376.7200012207031,284.0,111598500.0,31746500,107160000.0,116332800.0
